书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,出版社
https://book.douban.com/subject/1047321/,https://img1.doubanio.com/view/subject/s/public/s1034999.jpg,三线开花之二, ,暂无,少于10人,张卫星 / 海南出版社 / 2001-07 / 33.00,本书是《三线开花》一书未公布的1250法则辅助工具，其中大多数分析方法都是第一次独家公布，将这些辅助分析方法与1250均线系统法则结合使用后，就能极大提高投... ,张卫星,海南出版社
https://book.douban.com/subject/34939695/,https://img2.doubanio.com/view/subject/s/public/s33553772.jpg,反市場：JG股市操作原理, ,8.8,37人,JG / 商周出版 / 2019-12-12 / 新台币 420 元,暂无,JG,商周出版
https://book.douban.com/subject/1917725/,https://img9.doubanio.com/view/subject/s/public/s10383834.jpg,证券市场的风险与心理, ,8.5,88人,波涛 / 中国社会科学出版社 / 2006-1 / 36.00元,暂无,波涛,中国社会科学出版社
https://book.douban.com/subject/4744617/,https://img2.doubanio.com/view/subject/s/public/s7037961.jpg,活出股市生命力,高胜算股票期货趋势操作法,,13人,罗威、赖宣名 / 聚财资讯,暂无,罗威&赖宣名,聚财资讯
https://book.douban.com/subject/10480740/,https://img1.doubanio.com/view/subject/s/public/s8905877.jpg,百战成精,沪深股市专业投资原理,6.6,208人,花荣 / 经济管理出版社 / 2012-2 / 39.80元,"《百战成精:沪深股市专业投资原理》是一本专门讲述关于股市投资者修炼武功的技术读本。与其他讲解股市投资技术的书籍不一样,《百战成精:沪深股市专业投资原理》涉及... ",花荣,经济管理出版社
https://book.douban.com/subject/1080796/,https://img3.doubanio.com/view/subject/s/public/s1237200.jpg,资源战争, ,,10人,（美）克莱尔 / 童新耕等 / 上海译文出版社 / 2002-09 / 16.80,本书作者迈克尔·T·克莱尔是全球安全专家和防御分析家，对全球冲突的研究颇具权威性。为撰写本书，他费时3年半，充分利用大量资料（包括美国政府文件以及对普通读者... ,克莱尔,上海译文出版社
https://book.douban.com/subject/2792239/,https://img1.doubanio.com/view/subject/s/public/s4167009.jpg,The Little Book of Common Sense Investing,The Only Way to Guarantee Your Fair Share of Stock Market Returns,8.3,92人,John C. Bogle / John Wiley &amp; Sons / 2007-3-20 / GBP 19.99,Investing is all about common sense. Owning a diversified portfolio of stocks ... ,John C. Bogle,John Wiley &amp; Sons
https://book.douban.com/subject/4840245/,https://img2.doubanio.com/view/subject/s/public/s6163451.jpg,高胜算交易策略,股票、期货、外汇市场的进出场策略,7.2,80人,罗伯特·C·迈尔 / 张意忠 / 万卷出版公司 / 2010-4 / 48.00元,《高胜算交易策略:股票、期货、外汇市场的进出场策略》主要内容：在如今的市场如股票、期货和外汇市场中进行交易是一项艰难、极具挑战性的事业。但是，如果你愿意学习... ,罗伯特·C·迈尔,万卷出版公司
https://book.douban.com/subject/4840246/,https://img2.doubanio.com/view/subject/s/public/s6163453.jpg,交易风险管理, ,6.3,29人,肯尼思·格兰特 / 蒋少华、代玉簪 / 万卷出版公司 / 2010-4 / 45.00元,《交易风险管理:通过控制风险提高获利能力的技巧》是老生常谈了——不过很少会有人去质疑——证券交易员如果过度冒险是自寻死路。但正如肯尼思·L.格兰特在《交易风... ,肯尼思·格兰特,万卷出版公司
https://book.douban.com/subject/1951540/,https://img3.doubanio.com/view/subject/s/public/s2167780.jpg,至高无上, ,7.8,186人,约翰·波伊克 / 荣军 / 上海财经大学 / 2006-10 / 23.00元,《至高无上:来自最伟大证券交易者的经验》记述了历史上5位著名证券交易者的成长历程，颇有可读性和启发性。这些在20世纪跨上华尔街巅峰的投资者，以其卓越的表现，... ,约翰·波伊克,上海财经大学
https://book.douban.com/subject/24153567/,https://img1.doubanio.com/view/subject/s/public/s26368499.jpg,对冲基金奇才,常胜交易员的秘籍,8.9,268人,（美）杰克•施瓦格 （Jack D. Schwager） / 何澍鑫、刘姝君、徐君岭 / 机械工业出版社 / 2013-5 / 69.00元,暂无,杰克•施瓦格,机械工业出版社
https://book.douban.com/subject/34448190/,https://img1.doubanio.com/view/subject/s/public/s33310909.jpg,高胜算操盘Ⅱ：理性交易, ,暂无,少于10人,,暂无,, 
https://book.douban.com/subject/2057023/,https://img1.doubanio.com/view/subject/s/public/s8823407.jpg,中国巴菲特, ,8.3,31人,谢百三 编 / 南方日报 / 2007-4 / 78.00元,《中国巴菲特》基本上保留了原书的结构。前半部分增加了一篇序：《牛市：中国经济高速列车来到十字路口时的唯一的最佳选择》。这篇文章比较全面完整地论证了中国股市形... ,谢百三 编,南方日报
https://book.douban.com/subject/7052101/,https://img9.doubanio.com/view/subject/s/public/s8486786.jpg,价值,公司金融的四大基石,8.4,197人,蒂姆·科勒、理查德·多布斯、比尔·休耶特 / 金永红、倪晶晶、单丽翡 / 电子工业出版社 / 2012-1 / 45.00元,《价值:公司金融的四大基石》作者均是麦肯锡分公司的资深董事，他们为读者介绍了四种非常简单、但常常被忽视的公司金融原则（四大基石）——价值核心原则、价值守恒原... ,蒂姆·科勒&理查德·多布斯&比尔·休耶特,电子工业出版社
https://book.douban.com/subject/30813002/,https://img9.doubanio.com/view/subject/s/public/s33856585.jpg,投资高手访谈录 2,解读冠军的投资理念 探寻高手的交易技巧,暂无,少于10人,地震出版社 / 2015-6 / 29.80元,暂无,地震出版社,地震出版社
https://book.douban.com/subject/3822391/,https://img9.doubanio.com/view/subject/s/public/s4083016.jpg,像格雷厄姆一样读财报,巴菲特建议盖茨去读的第1本书,6.8,145人,（美）格雷厄姆，（美）麦勒迪斯 / 刘雨，江蓉蓉 / 中国青年出版社 / 2012-7 / 32.00元,暂无,格雷厄姆，[美]麦勒迪斯,中国青年出版社
https://book.douban.com/subject/2220884/,https://img1.doubanio.com/view/subject/s/public/s2862009.jpg,高级技术分析,交易系统的原理、构建与实战,8.2,202人,布鲁斯·巴布科克 / 广东经济出版社有限公 / 2007-7 / 68.00元,布鲁斯首先将引导您掌握商品交易的基础知识，然后解释交易系统的原理，开发和构建。他将向您演示如何创建许多种简单及高级系统，然后传授给您资金管理方法，这是任何成... ,布鲁斯·巴布科克,广东经济出版社
https://book.douban.com/subject/35418967/,https://img2.doubanio.com/view/subject/s/public/s33864872.jpg,成就千亿市值,市值管理与投关指南,8.6,17人,章诚爽、赵立新 / 中国广播影视出版社 / 2021-4-1 / 99,本书的市值管理方 法论和实践案例意在帮助您公司的业绩市值和潜力市值得到资本市场的认可并反映在您公司的股价、估值及市值中。有了合理的估值，上市公司才能“用 好... ,章诚爽&赵立新,中国广播影视出版社
https://book.douban.com/subject/1545049/,https://img9.doubanio.com/view/subject/s/public/s1658125.jpg,战胜华尔街, ,8.4,288人,[美] 彼得·林奇 / 骆玉鼎 等 / 上海财经大学出版社 / 2002-6 / 34.00元,“历史上最具传奇色彩的基金经理”彼得·林奇于1977年成为麦哲伦基金经理人，到1990年5月辞去基金经理人的职务为止的13年间，麦哲伦基金管理的资产由200... ,彼得·林奇,上海财经大学出版社
https://book.douban.com/subject/26590010/,https://img2.doubanio.com/view/subject/s/public/s29076672.jpg,一本书读懂K线图,股票K线技法快速入门到精通,6.4,142人,王坤 / 中华工商联合出版社 / 2015-8-1 / CNY 38.00,暂无,王坤,中华工商联合出版社
https://book.douban.com/subject/3596432/,https://img9.doubanio.com/view/subject/s/public/s29403156.jpg,拯救华尔街,长期资本管理公司的崛起与陨落,8.6,180人,罗杰·洛温斯坦 (Roger Lowenstein) / 孟立慧 / 广东省出版集团，广东经济出版社 / 2009-3-1 / 39.80元,暂无,罗杰·洛温斯坦,广东省出版集团，广东经济出版社
https://book.douban.com/subject/2014051/,https://img1.doubanio.com/view/subject/s/public/s23370367.jpg,套住庄家, ,暂无,目前无人,2000-5 / 12.00元,套住庄家：散户跟庄高级技巧，ISBN：9787215046566，作者：宋绪钦，张维华，萧树斌著 ,2000-5, 
https://book.douban.com/subject/27159398/,https://img1.doubanio.com/view/subject/s/public/s29565339.jpg,供应链管理（第6版）, ,9.4,35人,苏尼尔·乔普拉、彼得·迈因德尔 / 陈荣秋 / 中国人民大学出版社 / 2017-6-1 / 69,暂无,苏尼尔·乔普拉&彼得·迈因德尔,中国人民大学出版社
https://book.douban.com/subject/30526313/,https://img2.doubanio.com/view/subject/s/public/s33570561.jpg,一剑封喉：一位民间高手的股道笔记, ,8.2,18人,39.50,暂无,39.50, 
https://book.douban.com/subject/26772201/,https://img1.doubanio.com/view/subject/s/public/s28625367.jpg,股票操盘宝典,判大势定思维入牛股,7.4,50人,胡斐 / 经济管理出版社 / 88,暂无,胡斐,经济管理出版社
https://book.douban.com/subject/3773298/,https://img2.doubanio.com/view/subject/s/public/s3859172.jpg,证券分析（套装共2卷）, ,9.2,75人,崔世春 / 上海财经大学出版社 / 2009-4 / 92.00元,《证券分析》一书，是现代证券分析之父、价值投资学派奠基人本杰明·格雷厄姆的代表性作品。在其1934年初版时立刻产生轰动性影响，并畅销70余年不衰！历史上，还... ,崔世春,上海财经大学出版社
https://book.douban.com/subject/5346110/,https://img1.doubanio.com/view/subject/s/public/s4532008.jpg,穷查理宝典,查理·芒格的智慧箴言录,8.8,14896人,[美]彼得·考夫曼 (编) / 李继宏 / 上海人民出版社 / 2010-10-01 / 88.00,《穷查理宝典》收录了查理过去20年来主要的公开演讲。除简单而权威的查理传略外，其后的《芒格的生活、学习和决策方法》以及《芒格主义：查理的即席谈话》整理了芒格... ,彼得·考夫曼,上海人民出版社
https://book.douban.com/subject/26864002/,https://img9.doubanio.com/view/subject/s/public/s29011524.jpg,优势投资法则：冠军交易者的7项修炼, ,7.1,93人,谭昊 / 机械工业出版社 / 2016-8 / 49.00,暂无,谭昊,机械工业出版社
https://book.douban.com/subject/10548089/,https://img2.doubanio.com/view/subject/s/public/s28069381.jpg,零基础学炒股从入门到精通, ,7.2,91人,廖海燕 / 人民邮电出版社 / 2012-4-1 / 39.00元,零基础学炒股从入门到精通（通达信版），ISBN：9787115268273，作者：廖海燕 ,廖海燕,人民邮电出版社
https://book.douban.com/subject/4817788/,https://img2.doubanio.com/view/subject/s/public/s4409292.jpg,客户的游艇在哪里, ,6.9,214人,小弗雷德·施韦德 / 孙建、姚洁、栗颖 / 机械工业出版社 / 2010-4 / 25.00元,有人说，《客户的游艇在哪里(珍藏版)》对股市和股民的刻画与今天惊人的一致。有人说，这《客户的游艇在哪里(珍藏版)》讲的是1929年股市崩盘前后的故事，可以说... ,小弗雷德·施韦德,机械工业出版社
https://book.douban.com/subject/2995591/,https://img9.doubanio.com/view/subject/s/public/s5874295.jpg,期货投资的命门, ,7.5,26人,文竹居士 / 地震出版社北京发行部 / 2008-2 / 48.00元,《期货投资的命门》是一本揭示商品期货、股指期货、黄金期货等不同类别期货价格共同规律的书，是一本培养投资者在期货市场赚钱能力的提纲挈领的技能型专业书籍，是迈向... ,文竹居士,地震出版社
https://book.douban.com/subject/3881793/,https://img9.doubanio.com/view/subject/s/public/s6052266.jpg,股票投资心理战术, ,7.7,46人,马丁·J.普林格 / 周媛 / 中国青年出版社 / 2009-6 / 28.00元,《股票投资心理战术》这本书是作者马丁·J·普林格继全美畅销书《技术分析》出版之后，为分析股票投资心理所结集的精辟论著．希望藉此协助投资人度过股市风暴，并攫取... ,马丁·J.普林格,中国青年出版社
https://book.douban.com/subject/25727127/,https://img2.doubanio.com/view/subject/s/public/s27048241.jpg,笑傲股市之股票买卖原则（经典版）, ,8.3,81人,[美] 威廉·欧奈尔(William J.O'Neil) / 邹唯 / 中国人民大学出版社 / 2013-9-30 / 45.90元,暂无,威廉·欧奈尔,中国人民大学出版社
https://book.douban.com/subject/3145538/,https://img9.doubanio.com/view/subject/s/public/s5916884.jpg,吃定庄家, ,8.0,21人,曹明成//谭文 / 中国宇航 / 2008-7 / 36.00元,《吃定庄家:八线理论锁定股市风险》作者曾明成，股市投资永远存在二八定律，也就是只有少数人能够赚钱，多数人处在亏损状态。即使在一轮大牛市中也不例外，2006年... ,曹明成,中国宇航
https://book.douban.com/subject/6822799/,https://img9.doubanio.com/view/subject/s/public/s7410876.jpg,证券物理学（第2卷）, ,6.4,18人,彭商强 / 上海财大 / 2011-9 / 39.00元,《证券物理学(第2卷):K线密码》内容简介：证券市场开篇以来，惊涛骇浪中，人为刀俎，我为鱼肉，无数英雄竞折腰……于是，“弄潮儿向涛头立，手把红旗旗不湿”便成... ,彭商强,上海财大
https://book.douban.com/subject/27153484/,https://img2.doubanio.com/view/subject/s/public/s29558322.jpg,富爸爸穷爸爸,20周年修订版,8.2,4407人,[美] 罗伯特·清崎 / 萧明 / 四川人民出版社 / 2017-9 / 48.00,清崎有两个爸爸：“穷爸爸”是他的亲生父亲，一个高学历的教育官员；“富爸爸”是他好朋友的父亲，一个高中没毕业却善于投资理财的企业家。清崎遵从“穷爸爸”为他设计... ,罗伯特·清崎,四川人民出版社
