书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签
https://book.douban.com/subject/30283996/,https://img1.doubanio.com/view/subject/s/public/s33711257.jpg,利用Python进行数据分析（原书第2版）, ,8.3,447人,[美] Wes McKinney / 徐敬一 / 机械工业出版社 / 2018-7 / 119.00元,本书由pandas项目创始人Wes McKinney亲笔撰写，详细介绍利用Python进行操作、处理、清洗和规整数据等方面的具体细节和基本要点。第2版针对P... ,Wes McKinney,数据分析&Python&数据科学&python&编程&计算机&数据挖掘&大数据
https://book.douban.com/subject/3227098/,https://img2.doubanio.com/view/subject/s/public/s4687321.jpg,编程珠玑, ,9.1,2160人,[美] Jon Bentley / 黄倩、钱丽艳、刘田(审校) / 人民邮电出版社 / 2008-10 / 39.00元,本书是计算机科学方面的经典名著。书的内容围绕程序设计人员面对的一系列实际问题展开。作者Jon Bentley 以其独有的洞察力和创造力，引导读者理解这些问题... ,Jon Bentley,编程&算法&计算机&编程艺术&程序设计&计算机科学&算法与数据结构&programming
https://book.douban.com/subject/26397183/,https://img2.doubanio.com/view/subject/s/public/s33849893.jpg,计算机是怎样跑起来的, ,7.5,714人,[日] 矢泽久雄 / 胡屹 / 人民邮电出版社 / 2015-5 / 39.00元,本书倡导在计算机迅速发展、技术不断革新的今天，回归到计算机的基础知识上。通过探究计算机的本质，提升工程师对计算机的兴趣，在面对复杂的最新技术时，能够迅速掌握... ,矢泽久雄,计算机&计算机科学&科普&计算机原理&计算机组成原理&编程&入门&初级
https://book.douban.com/subject/26827295/,https://img1.doubanio.com/view/subject/s/public/s29460367.jpg,算法笔记, ,9.2,302人,胡凡、曾磊 / 机械工业出版社 / 2016-7 / 65,这是一本零基础就能读懂的算法书籍，读者不需要因为自己没有语言基础而畏惧。书籍的第2章便是一个C语言的入门教程，内容非常易懂，并且十分实用，阅读完这章就可以对... ,胡凡&曾磊,算法&数据结构&计算机&编程&计算机科学&程序设计&考研
https://book.douban.com/subject/4141733/,https://img1.doubanio.com/view/subject/s/public/s24562068.jpg,Linux C编程一站式学习, ,9.0,654人,宋劲杉 / 电子工业出版社 / 2009-12 / 60.00元,本书有两条线索，一条线索是以Linux平台为载体全面深入地介绍C语言的语法和程序的工作原理，另一条线索是介绍程序设计的基本思想和开发调试方法。本书分为两部分... ,宋劲杉,Linux&C&编程&计算机&Linux/Unix&程序设计&programming&嵌入式
https://book.douban.com/subject/30333919/,https://img9.doubanio.com/view/subject/s/public/s29943454.jpg,架构整洁之道, ,8.7,621人,【美】Robert C. Martin（罗伯特 C. 马丁） / 电子工业出版社 / 2018-9 / 99.00元,《架构整洁之道》是创造“Clean神话”的Bob大叔在架构领域的登峰之作，围绕“架构整洁”这一重要导向，系统地剖析其缘起、内涵及应用场景，涵盖软件研发完整过... ,Robert C. Martin,软件架构&架构&软件工程&计算机&编程&软件开发&程序设计&计算机科学
https://book.douban.com/subject/35231266/,https://img1.doubanio.com/view/subject/s/public/s33921878.jpg,MySQL是怎样运行的,从根儿上理解 MySQL,9.2,243人,小孩子4919 / 人民邮电出版社 / 2020-11-1 / 99.00元,《MySQL是怎样运行的：从根儿上理解 MySQL》采用诙谐幽默的表达方式，对MySQL的底层运行原理进行了介绍，内容涵盖了使用MySQL的同学在求职面试和... ,小孩子4919,MySQL&数据库&mysql&计算机&计算机科学&编程&软件开发&入门
https://book.douban.com/subject/26836700/,https://img1.doubanio.com/view/subject/s/public/s28895767.jpg,Python编程快速上手,让繁琐工作自动化,8.9,865人,Al Sweigart / 王海鹏 / 人民邮电出版社 / 2016-7-1 / 69.00元,如今，人们面临的大多数任务都可以通过编写计算机软件来完成。Python是一种解释型、面向对象、动态数据类型的高级程序设计语言。通过Python编程，我们能够... ,Al Sweigart,Python&编程&python&计算机&入门&自动化&计算机科学&数据挖掘
https://book.douban.com/subject/35543447/,https://img2.doubanio.com/view/subject/s/public/s33954543.jpg,剑指Offer（专项突破版）：数据结构与算法名企面试题精讲, ,9.0,20人,何海涛 / 电子工业出版社 / 2021-8 / 89,《剑指Offer（专项突破版）：数据结构与算法名企面试题精讲》全面、系统地总结了在准备程序员面试过程中必备的数据结构与算法。本书首先详细讨论整数、数组、链表... ,何海涛,算法&计算机&编程&面试&IT&计算机科学&2021&Programming
https://book.douban.com/subject/1102259/,https://img9.doubanio.com/view/subject/s/public/s1086045.jpg,人月神话, ,8.4,3472人,[美] 弗雷德里克·布鲁克斯 / 汪颖 / 清华大学出版社 / 2002-11 / 29.80元,作者为人们管理复杂项目提供了颇具洞察力的见解，既有很多发人深省的观点，也有大量的软件工程实践。书中的内容来自布鲁克斯在IBM公司System 360家族和O... ,弗雷德里克·布鲁克斯,软件工程&项目管理&计算机&人月神话&软件开发&管理&IT&经典
https://book.douban.com/subject/1024570/,https://img3.doubanio.com/view/subject/s/public/s26535990.jpg,编码的奥秘, ,9.3,1422人,Charles Petzold / 伍卫国、王宣政/、孙燕妮、等 / 机械工业出版社 / 2000-9-1 / 24.00元,渴望交流是大多数人的天性。在本书中，“编码”通常指一种在人和机器之间进行信息转换的系统。换句话说、编码即是交流。有时我们将编码看得很神秘，其实大多数编码并非... ,Charles Petzold,计算机&编码&计算机科学&编程&科普&入门&经典&programming
https://book.douban.com/subject/10484692/,https://img2.doubanio.com/view/subject/s/public/s7663093.jpg,Java并发编程实战, ,9.0,1475人,Brian Goetz、Tim Peierls、Joshua Bloch、Joseph Bowbeer、David Holmes、Doug Lea / 童云兰 / 机械工业出版社华章公司 / 2012-2 / 69.00元,本书深入浅出地介绍了Java线程和并发，是一本完美的Java并发参考手册。书中从并发性和线程安全性的基本概念出发，介绍了如何使用类库提供的基本并发构建块，用... ,Brian Goetz&Tim Peierls&Joshua Bloch&Joseph Bowbeer&David Holmes&Doug Lea,Java&并发&多线程&编程&并发编程&java&计算机&软件开发
https://book.douban.com/subject/27667378/,https://img1.doubanio.com/view/subject/s/public/s29667618.jpg,Python数据科学手册, ,9.3,342人,[美] Jake VanderPlas / 陶俊杰、陈小莉 / 人民邮电出版社 / 2018-1-20 / 109.00元,本书是对以数据深度需求为中心的科学、研究以及针对计算和统计方法的参考书。本书共五章，每章介绍一到两个Python数据科学中的重点工具包。首先从IPython... ,Jake VanderPlas,Python&数据分析&数据科学&python&机器学习&计算机科学&编程&计算机
https://book.douban.com/subject/2243615/,https://img9.doubanio.com/view/subject/s/public/s2686916.jpg,Head First 设计模式（中文版）, ,9.2,3349人,Elisabeth Freeman、/ Eric Freeman、Bert Bates、Kathy Sierra、Elisabeth Robson / O'Reilly Taiwan公司 / 中国电力出版社 / 2007-9 / 98.00元,《Head First设计模式》(中文版)共有14章，每章都介绍了几个设计模式，完整地涵盖了四人组版本全部23个设计模式。前言先介绍这本书的用法；第1章到第... ,Elisabeth Freeman&,设计模式&计算机&编程&软件工程&软件设计&java&软件开发&经典
https://book.douban.com/subject/35069146/,https://img1.doubanio.com/view/subject/s/public/s33651878.jpg,看漫画学Python：有趣、有料、好玩、好用（全彩版）, ,7.4,56人,关东升、赵大羽 / 电子工业出版社 / 2020-6 / 89,Python是一门既简单又强大的编程语言，被广泛应用于数据分析、大数据、网络爬虫、自动化运维、科学计算和人工智能等领域。Python也越来越重要，成为国家计... ,关东升&赵大羽,Python&编程&漫画&計算機&CS&2020&数据分析
https://book.douban.com/subject/33420587/,https://img2.doubanio.com/view/subject/s/public/s32299271.jpg,漫画算法：小灰的算法之旅, ,8.6,334人,魏梦舒 / 电子工业出版社 / 2019-5 / 79.00元,暂无,魏梦舒,算法&编程&数据结构&漫画&计算机&可爱&通俗&思维
https://book.douban.com/subject/35105377/,https://img9.doubanio.com/view/subject/s/public/s33841124.jpg,Python大数据分析与机器学习商业案例实战, ,9.3,19人,王宇韬、钱妍竹 / 机械工业出版社 / 2020-6-1 / 99.8,大数据分析与机器学习技术已成为各行各业实现数字化变革的关键驱动力。本书以功能强大且较易上手的Python语言为编程环境，全面讲解了大数据分析与机器学习技术的... ,王宇韬&钱妍竹,机器学习&数据分析&python&Python&编程&微信读书&豆瓣&优先
https://book.douban.com/subject/3354490/,https://img9.doubanio.com/view/subject/s/public/s5968156.jpg,MySQL必知必会, ,8.4,1720人,[英] Ben Forta / 刘晓霞、钟鸣 / 人民邮电出版社 / 2009-1 / 39.00元,《MySQL必知必会》MySQL是世界上最受欢迎的数据库管理系统之一。书中从介绍简单的数据检索开始，逐步深入一些复杂的内容，包括联结的使用、子查询、正则表达... ,Ben Forta,数据库&MySQL&mysql&SQL&计算机&入门&编程&Database
https://book.douban.com/subject/30699810/,https://img1.doubanio.com/view/subject/s/public/s33323698.jpg,零基础学Java（全彩版）, ,,11人,明日科技 / 吉林大学出版社 / 2017-9-1 / 50.60元,《零基础学Java》从零基础学习者的角度出发，通过通俗易懂的语言、流行有趣的实例，详细地介绍了使用Java语言进行程序开发需要掌握的知识和技术。全书共分16... ,明日科技,编程&计算机&java&纸质版&购书单
https://book.douban.com/subject/1788421/,https://img2.doubanio.com/view/subject/s/public/s4436543.jpg,UNIX环境高级编程,第2版,9.4,2367人,W.Richard Stevens、Stephen A.Rago / 尤晋元、张亚英、戚正伟 / 人民邮电出版社 / 2006年 / 99.00元,本书是被誉为UNIX编程“圣经”的Advanced Programming in the UNIX Environment一书的更新版。在本书第1版出版后的... ,W.Richard Stevens&Stephen A.Rago,unix&编程&Linux&计算机&经典&programming&程序设计&UNIX
https://book.douban.com/subject/35619441/,https://img2.doubanio.com/view/subject/s/public/s34021211.jpg,半小时漫画计算机（全彩）, ,9.4,30人,刘欣、刘奕君 绘 / 电子工业出版社 / 2021-9 / 69.9,《半小时漫画计算机》用生动有趣的漫画讲解了计算机的基础知识，一共分为5章，每一章都有不同的风景。 在第1章，你可以花上几两银子，体验一下大明王朝TCP/IP... ,刘欣&刘奕君 绘,计算机&漫画&通俗易懂&编程&学习&科普&自然科学&教育
https://book.douban.com/subject/1500149/,https://img2.doubanio.com/view/subject/s/public/s1613283.jpg,UNIX网络编程,第1卷:套接口API(第3版),9.5,1026人,史蒂文斯、芬纳、鲁道夫 / 杨继张 / 清华大学出版社 / 2006-1 / 98.00元,《UNIX网络编程》(第1卷)(套接口API第3版)第1版和第2版由已故UNIX网络专家W. Richard Stevens博士独自编写。《UNIX网络编程... ,史蒂文斯&芬纳&鲁道夫,UNIX&网络编程&网络&编程&计算机&linux&network&programming
https://book.douban.com/subject/3296317/,https://img2.doubanio.com/view/subject/s/public/s3392161.jpg,编译原理,原理、技术与工具,9.1,1007人,Alfred V. Aho、Monica S.Lam、Ravi Sethi、Jeffrey D. Ullman / 赵建华、郑滔、戴新宇 / 机械工业出版社 / 2008年12月 / 89.00元,本书全面、深入地探讨了编译器设计方面的重要主题，包括词法分析、语法分析、语法制导定义和语法制导翻译、运行时刻环境、目标代码生成、代码优化技术、并行性检测以及... ,Alfred V. Aho&Monica S.Lam&Ravi Sethi&Jeffrey D. Ullman,编译原理&计算机&计算机科学&编程&编译&经典&compiler&程序设计
https://book.douban.com/subject/30237842/,https://img9.doubanio.com/view/subject/s/public/s33917336.jpg,笨办法学 Python 3, ,8.0,213人,[美] Zed A. Shaw / 王巍巍 / 人民邮电出版社 / 2018-6-1 / CNY 59.00,本书是一本Python入门书，适合对计算机了解不多，没有学过编程，但对编程感兴趣的读者学习使用。这本书以习题的方式引导读者一步一步学习编程，从简单的打印一直... ,Zed A. Shaw,Python&编程&python&计算机&工具书&计算机科学&软件&大数据
https://book.douban.com/subject/26670241/,https://img2.doubanio.com/view/subject/s/public/s28358933.jpg,Python金融大数据分析, ,7.7,143人,[德] 伊夫·希尔皮斯科 / 姚军 / 人民邮电出版社 / 2015-12 / CNY 99.00,暂无,伊夫·希尔皮斯科,Python&数据分析&金融&大数据&python&量化&数据挖掘&编程
https://book.douban.com/subject/35038473/,https://img9.doubanio.com/view/subject/s/public/s33627655.jpg,汇编语言（第4版）, ,9.7,46人,王爽 / 清华大学出版社 / 2020-1 / 49.00,汇编语言是各种CPU提供的机器指令的助记符的集合，人们可以用汇编语言直接控制硬件系统进行工作。汇编语言是很多相关课程(如数据结构、操作系统、微机原理等)的重... ,王爽,汇编语言&计算机科学&计算机&编程&程序设计&经典&CS&黑客
https://book.douban.com/subject/26971561/,https://img2.doubanio.com/view/subject/s/public/s29335561.jpg,Redis开发与运维, ,8.9,385人,付磊、张益军 / 机械工业出版社 / 2017-3-1 / 89.00,本书全面讲解Redis基本功能及其应用，并结合线上开发与运维监控中的实际使用案例，深入分析并总结了实际开发运维中遇到的“陷阱”，以及背后的原因， 包含大规模... ,付磊&张益军,Redis&数据库&计算机&运维&NoSQL&开发&编程
https://book.douban.com/subject/23008813/,https://img1.doubanio.com/view/subject/s/public/s27783358.jpg,高性能MySQL(第3版),第3版,9.3,965人,施瓦茨 (Baron Schwartz)、扎伊采夫 (Peter Zaitsev)、特卡琴科 (Vadim Tkachenko) / 宁海元、周振兴、彭立勋、翟卫祥、刘辉 / 电子工业出版社 / 2013-5-1 / 128.00元,《高性能mysql(第3版)》是mysql 领域的经典之作，拥有广泛的影响力。第3 版更新了大量的内容，不但涵盖了最新mysql 5.5版本的新特性，也讲述... ,施瓦茨&扎伊采夫&特卡琴科,MySQL&数据库&计算机&mysql&计算机科学&编程&软件开发&IT
